message_id,channel,text,timestamp,views,sender,image_path
8751,@nevacomputer,"DONT MISS IT**
**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP ENVY X360 ❤️**
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6 FHD THIN BEZEL**
✨🅒︎🅟︎🅤︎: CORE I7 12th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: Intel UHD 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 8HR
Price  95000 birr 
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-04-12 07:57:21+00:00,2647,-1001195361398,../data/images/telegram_images\nevacomputer_8751.jpg
8750,@nevacomputer,"**Very portable and can do multi-task
**
**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP **ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:13.3”
✨🅒︎🅟︎🅤︎: CORE I7 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR plus 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  new 
Price  57000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-04-12 07:54:44+00:00,2583,-1001195361398,../data/images/telegram_images\nevacomputer_8750.jpg
8749,@nevacomputer,,2025-04-12 07:54:44+00:00,1970,-1001195361398,../data/images/telegram_images\nevacomputer_8749.jpg
8748,@nevacomputer,,2025-04-12 07:52:36+00:00,2558,-1001195361398,../data/images/telegram_images\nevacomputer_8748.jpg
8747,@nevacomputer,,2025-04-12 07:52:36+00:00,2761,-1001195361398,../data/images/telegram_images\nevacomputer_8747.jpg
8746,@nevacomputer,"New Arrivals And Genuine 
2024 14th Generation 
intel CORE ULTRA 5
  
HP ENVY 2024

Featuring the Latest:
✨Intel® Core™ Ultra 5 Processor 
155U 12M Cache, up to 4.80 GHz
12 Core and 14 CPU

Model: 
Hp envy 16 x360 convertible
              
Condition: BRAND NEW

💎 GRAPHICS: 
Integrated Intel® Arc™ Graphics & NPU:Integrated Intel® AI Boost,up to 11 TOPS

🖥 Screen:14 inch x360 convertible 
Touch screen 3440 × 1440 pixels (ultrawide QHD)

📼 Storage: 1TB SSD NVMe®
⏳ RAM: 8GB DDR5 6400 MT/s
🔋 Battery Life: 10 hours+battery life

Key Features:  
⭐️ Wi-Fi® 6E, 802.11ax 2x2 + BT5.3
⭐️ FHD Front Camera 1080p 
+ IR with Privacy Shutter
⭐️Face id login
⭐️Audio:Poly Studio 
⭐️White Backlit Keyboard**  
⭐️ Slim & Lightweight design  
⭐️Full aluminum Body  

Price **108000** birr

📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-04-12 07:52:36+00:00,2107,-1001195361398,../data/images/telegram_images\nevacomputer_8746.jpg
8745,@nevacomputer,,2025-04-12 07:52:36+00:00,1650,-1001195361398,../data/images/telegram_images\nevacomputer_8745.jpg
8744,@nevacomputer,,2025-04-12 07:48:13+00:00,2115,-1001195361398,../data/images/telegram_images\nevacomputer_8744.jpg
8743,@nevacomputer,,2025-04-12 07:48:13+00:00,2186,-1001195361398,../data/images/telegram_images\nevacomputer_8743.jpg
8742,@nevacomputer,,2025-04-12 07:48:13+00:00,1624,-1001195361398,../data/images/telegram_images\nevacomputer_8742.jpg
8741,@nevacomputer,"**#WORKSTATION****  **✔️**
****#student**** offer 
****#europa**** standard 🗯️**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** DELL PRECISION **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6 inch FHD**
✨🅒︎🅟︎🅤︎: **CORE I9 9th gen💪**  
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 4GB NIVIDIA QUADRO T2000 (GTX 1650TI) 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5hr plus 
Price : 89000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🔠🔠🔠🅰️ 🔠🔠🔠🔠🔠🔠🔠🔠",2025-04-12 07:48:13+00:00,1614,-1001195361398,../data/images/telegram_images\nevacomputer_8741.jpg
8740,@nevacomputer,,2025-04-12 07:48:13+00:00,1572,-1001195361398,../data/images/telegram_images\nevacomputer_8740.jpg
8739,@nevacomputer,,2025-04-12 07:46:04+00:00,1855,-1001195361398,../data/images/telegram_images\nevacomputer_8739.jpg
8738,@nevacomputer,,2025-04-12 07:46:04+00:00,1851,-1001195361398,../data/images/telegram_images\nevacomputer_8738.jpg
8737,@nevacomputer,"DONT MISS IT**
**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** MSI MODERN ❤️**
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” FHD THIN BEZEL**
✨🅒︎🅟︎🅤︎: CORE I5 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: Intel UHD 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 8HR 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  54000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-04-12 07:46:04+00:00,1469,-1001195361398,../data/images/telegram_images\nevacomputer_8737.jpg
8736,@nevacomputer,,2025-04-12 07:42:18+00:00,1858,-1001195361398,../data/images/telegram_images\nevacomputer_8736.jpg
8735,@nevacomputer,"from **Neva computer** 
#budgeted performance laptop

🅑︎🅡︎🅐︎🅝︎🅓︎ :** Hp 850 **G4
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6” 1080 **resolution 
✨🅒︎🅟︎🅤︎: 𝗶𝗻𝘁𝗲𝗹®𝗰𝗼𝗿𝗲 **𝗶7 7th** **generation  2.9Ghz**
✨🅡︎🅐︎🅜︎:8GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎🅔︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: intel hd 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 10 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4hr 𝗽𝗹𝘂𝘀
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: open box
Price 39500 BIRR
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ : - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     ""🅝︎🅔︎🅥︎🅐︎   🅒︎🅞︎🅜︎🅟︎🅤︎🅣︎🅔︎🅡︎""",2025-04-12 07:42:18+00:00,1800,-1001195361398,../data/images/telegram_images\nevacomputer_8735.jpg
8734,@nevacomputer,Eid- mubarak,2025-03-30 06:20:02+00:00,2941,-1001195361398,../data/images/telegram_images\nevacomputer_8734.jpg
8733,@nevacomputer,,2025-03-20 12:43:37+00:00,3845,-1001195361398,../data/images/telegram_images\nevacomputer_8733.jpg
8732,@nevacomputer,,2025-03-20 12:43:37+00:00,3750,-1001195361398,../data/images/telegram_images\nevacomputer_8732.jpg
8731,@nevacomputer,,2025-03-20 12:43:37+00:00,3533,-1001195361398,../data/images/telegram_images\nevacomputer_8731.jpg
8730,@nevacomputer,"**#EUROPE**** STANDARD **
🅑︎🅡︎🅐︎🅝︎🅓︎ :** DELL **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” FULL HD **
✨🅒︎🅟︎🅤︎: CORE I5 12th generation (10 core and 12 logical processor) 
✨🅡︎🅐︎🅜︎:16Gb 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 256 GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: IRIS XE 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 10HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  packed brand new 
Price  👇
📧@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-03-20 12:43:36+00:00,2832,-1001195361398,../data/images/telegram_images\nevacomputer_8730.jpg
8729,@nevacomputer,,2025-03-20 12:40:01+00:00,2655,-1001195361398,../data/images/telegram_images\nevacomputer_8729.jpg
8728,@nevacomputer,"**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP PAVILION **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:14”
✨🅒︎🅟︎🅤︎: CORE I5 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: 2GB MX450 graphics card 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-03-20 12:40:01+00:00,2186,-1001195361398,../data/images/telegram_images\nevacomputer_8728.jpg
8727,@nevacomputer,,2025-03-20 12:36:18+00:00,2200,-1001195361398,../data/images/telegram_images\nevacomputer_8727.jpg
8726,@nevacomputer,"**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP NOTEBOOK **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:15.6”
✨🅒︎🅟︎🅤︎: CORE I7 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  46000 birr 😱😱
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-03-20 12:36:18+00:00,2140,-1001195361398,../data/images/telegram_images\nevacomputer_8726.jpg
8725,@nevacomputer,"**Very portable and can do multi-task
**
**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP **ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:14”
✨🅒︎🅟︎🅤︎: CORE I7 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR plus 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  new 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-03-20 12:35:11+00:00,2005,-1001195361398,../data/images/telegram_images\nevacomputer_8725.jpg
8724,@nevacomputer,,2025-03-20 12:35:11+00:00,2027,-1001195361398,../data/images/telegram_images\nevacomputer_8724.jpg
8721,@nevacomputer,,2025-03-20 11:59:30+00:00,4175,-1001195361398,../data/images/telegram_images\nevacomputer_8721.jpg
8720,@nevacomputer,"**Brand**
Arozzi
**Color**
Black
**Material**
Alloy Steel, Polyurethane
**Product Dimensions**
21""D x 20""W x 20""H
**Size**
21D x 20W x 20H in
**Item Weight**
38 Pounds
• Supportive Pillow: The included lumbar pillow can be adjusted to the perfect height for maximum ergonomics
• Thick Padded Armrests: Extra padding provides soft support for your forearms and elbows, providing hours of comfort
• Rocking Function: The Milano can be locked in an upright position, or unlocked to rock freely back and forth
 • PU Leather Material: The Milano is upholstered with automobile grade polyurethane leather, making it soft and easy to clean
 • Weight Capacity 210 lbs.

📩@rasneva ለአጭር መልእክት",2025-03-20 11:59:30+00:00,3953,-1001195361398,../data/images/telegram_images\nevacomputer_8720.jpg
8718,@nevacomputer,,2024-12-07 06:55:36+00:00,7658,-1001195361398,../data/images/telegram_images\nevacomputer_8718.jpg
8717,@nevacomputer,,2024-12-07 06:55:36+00:00,7633,-1001195361398,../data/images/telegram_images\nevacomputer_8717.jpg
8716,@nevacomputer,,2024-12-07 06:55:36+00:00,7241,-1001195361398,../data/images/telegram_images\nevacomputer_8716.jpg
8715,@nevacomputer,"**Very portable and can do multi-task
**
**#HP**** ELITEBOOK 1040 G6**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP **ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” convertable touch screen **full HD
✨🅒︎🅟︎🅤︎: CORE I7 8th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2024-12-07 06:55:36+00:00,6024,-1001195361398,../data/images/telegram_images\nevacomputer_8715.jpg
8714,@nevacomputer,,2024-12-07 06:55:13+00:00,5209,-1001195361398,../data/images/telegram_images\nevacomputer_8714.jpg
8713,@nevacomputer,"**Very portable and can do multi-task
**
**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP **ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:14”
✨🅒︎🅟︎🅤︎: CORE I7 8th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2024-12-07 06:55:13+00:00,4360,-1001195361398,../data/images/telegram_images\nevacomputer_8713.jpg
8712,@nevacomputer,"**#hp**** **Elitebook **
****#EUROPE**** STANDARD **
🅑︎🅡︎🅐︎🅝︎🅓︎ : hp Elitebook TOUCH SCREEN 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” ultra slim TOUCH SCREEN **
✨🅒︎🅟︎🅤︎: core i7 10th generation 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: Intel Iris graphics card
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎:7hr 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
Price 👇
📩@rasneva ለአጭር መልእክት

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",2024-12-07 06:52:27+00:00,4234,-1001195361398,../data/images/telegram_images\nevacomputer_8712.jpg
8711,@nevacomputer,,2024-12-07 06:52:27+00:00,4130,-1001195361398,../data/images/telegram_images\nevacomputer_8711.jpg
8710,@nevacomputer,,2024-12-07 06:52:27+00:00,3788,-1001195361398,../data/images/telegram_images\nevacomputer_8710.jpg
8709,@nevacomputer,"🔤🔤🔤🅰️
🔤🔤🔤🔤🔤🔤🔤🔤
**
****#9th**** generation **workstation laptop ✔️**
****#USA**** STANDARD **
🅑︎🅡︎🅐︎🅝︎🅓︎ :** LENOVO thinkpad p50**
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6” 4k screen **
✨🅒︎🅟︎🅤︎: CORE I7 8th gen❤️  12 cpu
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 4GB NIVIDIA QUADRO T2000
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: openbox
Price  87000
📩@rasneva ለአጭር መልእክት
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🔠🔠🔠🅰️ 🔠🔠🔠🔠🔠🔠🔠🔠",2024-12-07 06:33:16+00:00,6853,-1001195361398,../data/images/telegram_images\nevacomputer_8709.jpg
8708,@nevacomputer,,2024-12-07 06:33:16+00:00,6315,-1001195361398,../data/images/telegram_images\nevacomputer_8708.jpg
8707,@nevacomputer,,2024-12-07 06:33:16+00:00,4899,-1001195361398,../data/images/telegram_images\nevacomputer_8707.jpg
8706,@nevacomputer,,2024-12-07 06:31:12+00:00,5075,-1001195361398,../data/images/telegram_images\nevacomputer_8706.jpg
8705,@nevacomputer,,2024-12-07 06:31:12+00:00,5594,-1001195361398,../data/images/telegram_images\nevacomputer_8705.jpg
8704,@nevacomputer,"**#HP**** PAVILION**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP PAVILION **X360 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” FHD TOUCH SCREEN **CONVERTIBLE** **
✨🅒︎🅟︎🅤︎: CORE I5 11th GEN 💪🏽
✨🅡︎🅐︎🅜︎:16Gb 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: INTEL IRIS XE GRAPHICS 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
📩@rasneva ለአጭር መልእክት

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",2024-12-07 06:31:12+00:00,5240,-1001195361398,../data/images/telegram_images\nevacomputer_8704.jpg
8703,@nevacomputer,,2024-12-07 06:31:11+00:00,4399,-1001195361398,../data/images/telegram_images\nevacomputer_8703.jpg
8702,@nevacomputer,"**🔥2022 BRAND NEW🔥🔥🔥
🅑︎🅡︎🅐︎🅝︎🅓︎ : LENOVO LOQ
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 2K **RESOLUTION** 
✨🅒︎🅟︎🅤︎:RYZEN 7 7000 serious 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: RTX 4050 4GB DEDICATED 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: BRAND NEW **
CONTACT @rasneva
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",2024-12-07 06:28:23+00:00,3689,-1001195361398,../data/images/telegram_images\nevacomputer_8702.jpg
8701,@nevacomputer,,2024-12-07 06:28:23+00:00,3561,-1001195361398,../data/images/telegram_images\nevacomputer_8701.jpg
8700,@nevacomputer,,2024-12-07 06:28:23+00:00,3377,-1001195361398,../data/images/telegram_images\nevacomputer_8700.jpg
8699,@nevacomputer,,2024-12-07 06:28:23+00:00,3351,-1001195361398,../data/images/telegram_images\nevacomputer_8699.jpg
8698,@nevacomputer,,2024-12-07 06:28:23+00:00,3218,-1001195361398,../data/images/telegram_images\nevacomputer_8698.jpg
8697,@nevacomputer,It’s arrived the new and latest RAZER BLADE 18 stay tuned,2024-10-19 13:31:43+00:00,5819,-1001195361398,../data/images/telegram_images\nevacomputer_8697.jpg
8696,@nevacomputer,,2024-10-08 19:07:52+00:00,6724,-1001195361398,../data/images/telegram_images\nevacomputer_8696.jpg
